subscribers,SUBSCRIPTION_DATE,NB_SUBSCRIPTION,USAGE_DATE,usage_Type,Destination,Amount_DZD,Amount_data_DZD,Volume_Data_KB,Volume_KB_SC_Nbr,Nb_USAGE
8960,2022-12-28,1,2023-01-31,SMS,Others,40.0,0.0,0.0,2.0,2
8960,2022-12-28,1,2023-01-31,DATA,DATA,0.0,0.0,1392744.18,1392744.18,942
8961,2023-01-30,1,2023-01-31,SMS,Others,50.0,0.0,0.0,90.0,90
8961,2023-01-30,1,2023-01-31,DATA,DATA,0.0,0.0,116198.4,116198.4,3
8961,2023-01-30,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,720.0,2
8961,2023-01-30,1,2023-01-31,VAS,Others,22.0,0.0,0.0,1.0,1
8961,2023-01-30,1,2023-01-31,VOICE,ON-NET,4.99,0.0,0.0,1380.0,8
8962,2023-01-05,1,2023-01-31,DATA,DATA,0.0,0.0,31228309.08,31228309.08,1247
8962,2023-01-05,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,5.0,5
8962,2023-01-05,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,20580.0,137
8962,2023-01-05,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,51990.0,314
8963,2022-10-24,1,2022-10-31,VOICE,OFF-NET,244.51,0.0,0.0,3960.0,64
8963,2022-10-24,1,2022-10-31,VOICE,ON-NET,199.6,0.0,0.0,3720.0,31
8963,2022-10-24,1,2022-10-31,VAS,Others,66.0,0.0,0.0,3.0,3
8963,2022-10-24,1,2022-10-31,DATA,DATA,0.0,0.0,8059163.11,8059163.11,214
8963,2022-10-24,1,2022-11-30,VAS,Others,22.0,0.0,0.0,1.0,1
8963,2022-10-24,1,2022-11-30,SMS,ON-NET,4.99,0.0,0.0,1.0,1
8963,2022-10-24,1,2022-11-30,VOICE,OFF-NET,304.39,0.0,0.0,1830.0,32
8963,2022-10-24,1,2022-11-30,VOICE,ON-NET,139.72,0.0,0.0,870.0,11
8963,2022-10-24,1,2022-11-30,DATA,DATA,0.0,0.0,0.26,0.26,1
8963,2022-10-24,1,2022-12-31,VOICE,OFF-NET,364.27,0.0,0.0,2520.0,42
8963,2022-10-24,1,2022-12-31,VOICE,ON-NET,254.49,0.0,0.0,1590.0,33
8963,2022-10-24,1,2022-12-31,DATA,DATA,0.0,0.0,0.0,0.0,1
8963,2022-10-24,1,2022-12-31,VAS,Others,110.0,0.0,0.0,5.0,5
8963,2022-10-24,1,2023-01-31,VOICE,OFF-NET,224.55,0.0,0.0,1440.0,23
8963,2022-10-24,1,2023-01-31,VAS,Others,66.0,0.0,0.0,3.0,3
8963,2022-10-24,1,2023-01-31,VOICE,ON-NET,189.62,0.0,0.0,1230.0,24
8964,2023-01-30,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,115380.0,149
8964,2023-01-30,1,2023-01-31,DATA,DATA,0.0,0.0,44064938.27,44064938.27,785
8964,2023-01-30,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,23.0,23
8964,2023-01-30,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,11280.0,43
8965,2022-12-22,1,2022-12-31,VOICE,OFF-NET,0.0,0.0,0.0,4800.0,69
8965,2022-12-22,1,2022-12-31,SMS,OFF-NET,0.0,0.0,0.0,3.0,3
8965,2022-12-22,1,2022-12-31,VOICE,ON-NET,0.0,0.0,0.0,2610.0,23
8965,2022-12-22,1,2022-12-31,SMS,ON-NET,0.0,0.0,0.0,2.0,2
8965,2022-12-22,1,2022-12-31,SMS,Others,0.0,0.0,0.0,121.0,121
8965,2022-12-22,1,2023-01-31,SMS,Others,100.0,0.0,0.0,100.0,100
8965,2022-12-22,1,2023-01-31,VOICE,ON-NET,69.86,0.0,0.0,1050.0,25
8965,2022-12-22,1,2023-01-31,VAS,Others,22.0,0.0,0.0,1.0,1
8965,2022-12-22,1,2023-01-31,VOICE,OFF-NET,209.58,0.0,0.0,1560.0,25
8966,2023-01-22,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,14910.0,212
8966,2023-01-22,1,2023-01-31,DATA,DATA,0.0,0.0,13977946.47,13977946.47,1294
8966,2023-01-22,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,31830.0,424
8966,2023-01-22,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,1.0,1
8966,2023-01-22,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,5.0,5
8968,2022-12-21,1,2022-12-31,DATA,DATA,0.0,0.0,2343947.12,2343947.12,68
8968,2022-12-21,1,2022-12-31,SMS,Others,50.0,0.0,0.0,1.0,1
8968,2022-12-21,1,2022-12-31,VOICE,OFF-NET,0.0,0.0,0.0,900.0,3
8968,2022-12-21,1,2022-12-31,SMS,ON-NET,0.0,0.0,0.0,3.0,3
8968,2022-12-21,1,2022-12-31,VOICE,ON-NET,0.0,0.0,0.0,180.0,3
8968,2022-12-21,1,2023-01-31,DATA,DATA,0.0,0.0,1548386.87,1548386.87,76
8970,2023-01-25,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,390.0,6
8970,2023-01-25,1,2023-01-31,DATA,DATA,0.0,0.0,525600.2,525600.2,187
8970,2023-01-25,1,2023-01-31,SMS,Others,0.0,0.0,0.0,85.0,85
8970,2023-01-25,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,8250.0,11
8975,2023-01-30,1,2023-01-31,DATA,DATA,0.0,0.0,31616477.95,31616477.95,248
8975,2023-01-30,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,3.0,3
8975,2023-01-30,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,10170.0,18
8975,2023-01-30,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,15270.0,55
8977,2022-10-18,1,2022-10-31,SMS,OFF-NET,0.0,0.0,0.0,2.0,2
8977,2022-10-18,1,2022-10-31,DATA,DATA,0.0,0.0,1038045.49,1038045.49,172
8977,2022-10-18,1,2022-10-31,VOICE,OFF-NET,0.0,0.0,0.0,90.0,2
8977,2022-10-18,1,2022-10-31,SMS,ON-NET,0.0,0.0,0.0,1.0,1
8977,2022-10-18,1,2022-11-30,VOICE,ON-NET,0.0,0.0,0.0,660.0,12
8977,2022-10-18,1,2022-11-30,DATA,DATA,0.0,0.0,10320580.31,10320580.31,402
8977,2022-10-18,1,2022-11-30,VOICE,OFF-NET,0.0,0.0,0.0,3720.0,10
8977,2022-10-18,1,2022-11-30,SMS,OFF-NET,4.99,0.0,0.0,28.0,28
8977,2022-10-18,1,2022-11-30,VOICE,Others,0.0,0.0,0.0,600.0,3
8977,2022-10-18,1,2022-12-31,VOICE,OFF-NET,4.99,0.0,0.0,30.0,1
8978,2023-01-23,1,2023-01-31,VOICE,ON-NET,0.03,0.0,0.0,77970.0,183
8978,2023-01-23,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,4.0,4
8978,2023-01-23,1,2023-01-31,DATA,DATA,0.0,0.0,13199766.54,13199766.54,248
8978,2023-01-23,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,1650.0,5
8978,2023-01-23,1,2023-01-31,VAS,Others,22.0,0.0,0.0,1.0,1
8978,2023-01-23,1,2023-01-31,SMS,Others,75.0,0.0,0.0,1125.0,1125
8978,2023-01-23,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,2.0,2
8981,2023-01-04,1,2023-01-31,DATA,DATA,0.0,0.0,36688598.67,36688598.67,458
8981,2023-01-04,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,1.0,1
8981,2023-01-04,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,6900.0,71
8981,2023-01-04,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,5790.0,83
8982,2023-01-20,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,1020.0,10
8982,2023-01-20,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,2.0,2
8982,2023-01-20,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,570.0,13
8982,2023-01-20,1,2023-01-31,DATA,DATA,0.0,0.0,57600166.11,57600166.11,875
8983,2023-01-18,1,2023-01-31,DATA,DATA,0.0,0.0,13559380.33,13559380.33,696
8984,2022-11-23,1,2022-11-30,VOICE,OFF-NET,264.47,0.0,0.0,1590.0,25
8984,2022-11-23,1,2022-11-30,DATA,DATA,1.13,1.13,177758.59,177758.59,130
8984,2022-11-23,1,2022-11-30,VOICE,ON-NET,69.86,0.0,0.0,420.0,7
8984,2022-11-23,1,2022-12-31,DATA,DATA,0.0,0.0,0.32,0.32,1
8984,2022-11-23,1,2023-01-31,DATA,DATA,0.0,0.0,0.08,0.08,2
8984,2022-11-23,1,2022-11-30,VOICE,OFF-NET,264.47,0.0,0.0,1590.0,25
8984,2022-11-23,1,2022-11-30,DATA,DATA,1.13,1.13,177758.59,177758.59,130
8984,2022-11-23,1,2022-11-30,VOICE,ON-NET,69.86,0.0,0.0,420.0,7
8984,2022-11-23,1,2022-12-31,DATA,DATA,0.0,0.0,0.32,0.32,1
8984,2022-11-23,1,2023-01-31,DATA,DATA,0.0,0.0,0.08,0.08,2
8985,2022-11-30,1,2022-12-31,VOICE,ON-NET,0.0,0.0,0.0,240.0,3
8985,2022-11-30,1,2022-12-31,DATA,DATA,0.0,0.0,0.0,0.0,1
8986,2022-11-20,1,2022-11-30,VAS,Others,44.0,0.0,0.0,2.0,2
8986,2022-11-20,1,2022-11-30,SMS,Others,80.0,0.0,0.0,6.0,6
8986,2022-11-20,1,2022-11-30,DATA,DATA,0.0,0.0,660644.11,660644.11,204
8986,2022-11-20,1,2022-11-30,SMS,OFF-NET,4.99,0.0,0.0,1.0,1
8986,2022-11-20,1,2022-11-30,VOICE,OFF-NET,19.96,0.0,0.0,210.0,4
8986,2022-11-20,1,2022-11-30,SMS,ON-NET,0.0,0.0,0.0,2.0,2
8986,2022-11-20,1,2022-12-31,DATA,DATA,0.0,0.0,2632167.26,2632167.26,97
8986,2022-11-20,1,2022-12-31,VOICE,OFF-NET,4.99,0.0,0.0,30.0,1
8986,2022-11-20,1,2022-12-31,SMS,Others,0.0,0.0,0.0,94.0,94
8986,2022-11-20,1,2023-01-31,DATA,DATA,0.0,0.0,476586.74,476586.74,175
8986,2022-11-20,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,60.0,1
8987,2023-01-19,1,2023-01-31,VOICE,ON-NET,34.93,0.0,0.0,24210.0,390
8987,2023-01-19,1,2023-01-31,DATA,DATA,0.0,0.0,24630625.39,24630625.39,771
8987,2023-01-19,1,2023-01-31,VOICE,FIX,0.0,0.0,0.0,150.0,1
8987,2023-01-19,1,2023-01-31,VOICE,OFF-NET,49.9,0.0,0.0,20940.0,328
8987,2023-01-19,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,1.0,1
8989,2023-01-06,1,2023-01-31,DATA,DATA,0.0,0.0,1815791.16,1815791.16,172
8989,2023-01-06,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,120.0,4
8990,2023-01-10,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,3630.0,15
8990,2023-01-10,1,2023-01-31,DATA,DATA,0.0,0.0,10486068.51,10486068.51,68
8990,2023-01-10,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,210.0,2
8991,2022-11-05,1,2022-11-30,DATA,DATA,0.0,0.0,2057653.72,2057653.72,241
8991,2022-11-05,1,2022-11-30,VOICE,ON-NET,0.0,0.0,0.0,9630.0,85
8991,2022-11-05,1,2022-11-30,SMS,Others,125.0,0.0,0.0,5.0,5
8991,2022-11-05,1,2022-11-30,VOICE,OFF-NET,0.0,0.0,0.0,630.0,10
8991,2022-11-05,1,2022-11-30,VOICE,Internationnal,0.0,0.0,0.0,1080.0,9
8991,2022-11-05,1,2022-11-30,SMS,ON-NET,0.0,0.0,0.0,3.0,3
8991,2022-11-05,1,2022-12-31,SMS,Others,50.0,0.0,0.0,2.0,2
8992,2023-01-14,1,2023-01-31,DATA,DATA,0.0,0.0,6349999.65,6349999.65,618
8992,2023-01-14,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,7.0,7
8992,2023-01-14,1,2023-01-31,SMS,Others,0.0,0.0,0.0,81.0,81
8992,2023-01-14,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,5280.0,70
8992,2023-01-14,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,11250.0,81
8992,2023-01-14,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,48.0,48
8992,2023-01-14,1,2023-01-31,VOICE,Internationnal,0.0,0.0,0.0,90.0,2
8994,2022-12-26,1,2022-12-31,SMS,OFF-NET,0.0,0.0,0.0,4.0,4
8994,2022-12-26,1,2022-12-31,SMS,ON-NET,0.0,0.0,0.0,23.0,23
8994,2022-12-26,1,2022-12-31,VOICE,ON-NET,169.66,0.0,0.0,36660.0,353
8994,2022-12-26,1,2022-12-31,DATA,DATA,0.0,0.0,12495857.26,12495857.26,1151
8994,2022-12-26,1,2022-12-31,VOICE,OFF-NET,39.92,0.0,0.0,13500.0,118
8994,2022-12-26,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,9.0,9
8994,2022-12-26,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,13.0,13
8994,2022-12-26,1,2023-01-31,DATA,DATA,0.0,0.0,9947257.56,9947257.56,517
8994,2022-12-26,1,2023-01-31,VOICE,OFF-NET,4.99,0.0,0.0,8100.0,124
8994,2022-12-26,1,2023-01-31,VOICE,ON-NET,4.99,0.0,0.0,33330.0,286
8995,2023-01-30,1,2023-01-31,VAS,Others,44.0,0.0,0.0,2.0,2
8995,2023-01-30,1,2023-01-31,VOICE,OFF-NET,74.85,0.0,0.0,510.0,10
8995,2023-01-30,1,2023-01-31,VOICE,ON-NET,74.85,0.0,0.0,630.0,14
8995,2023-01-30,1,2023-01-31,DATA,DATA,0.0,0.0,1320806.91,1320806.91,48
8996,2023-01-27,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,42630.0,58
8996,2023-01-27,1,2023-01-31,VAS,Others,22.0,0.0,0.0,1.0,1
8996,2023-01-27,1,2023-01-31,VOICE,OFF-NET,19.96,0.0,0.0,2490.0,9
8999,2023-01-28,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,22320.0,162
8999,2023-01-28,1,2023-01-31,DATA,DATA,0.0,0.0,62063738.71,62063738.71,1319
8999,2023-01-28,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,19890.0,219
8999,2023-01-28,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,1.0,1
8999,2023-01-28,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,3.0,3
9002,2023-01-20,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,21600.0,403
9002,2023-01-20,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,1.0,1
9002,2023-01-20,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,1.0,1
9002,2023-01-20,1,2023-01-31,DATA,DATA,0.0,0.0,25617262.08,25617262.08,759
9002,2023-01-20,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,12150.0,231
9006,2022-12-17,1,2022-12-31,VOICE,ON-NET,199.6,0.0,0.0,32070.0,158
9006,2022-12-17,1,2022-12-31,DATA,DATA,0.0,0.0,0.64,0.64,7
9006,2022-12-17,1,2022-12-31,VOICE,OFF-NET,0.0,0.0,0.0,2460.0,5
9006,2022-12-17,1,2023-01-31,VOICE,ON-NET,104.79,0.0,0.0,27270.0,143
9006,2022-12-17,1,2023-01-31,VAS,Others,22.0,0.0,0.0,1.0,1
9006,2022-12-17,1,2023-01-31,DATA,DATA,0.0,0.0,0.72,0.72,5
9006,2022-12-17,1,2023-01-31,VOICE,OFF-NET,139.72,0.0,0.0,7380.0,29
9007,2022-12-08,1,2022-12-31,VOICE,ON-NET,0.0,0.0,0.0,41010.0,171
9007,2022-12-08,1,2022-12-31,VOICE,FIX,0.0,0.0,0.0,150.0,1
9007,2022-12-08,1,2022-12-31,SMS,ON-NET,0.0,0.0,0.0,4.0,4
9007,2022-12-08,1,2022-12-31,VOICE,OFF-NET,0.0,0.0,0.0,9600.0,50
9007,2022-12-08,1,2023-01-31,VOICE,OFF-NET,51.91,0.0,0.0,13530.0,76
9007,2022-12-08,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,31980.0,168
9007,2022-12-08,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,3.0,3
9007,2022-12-08,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,1.0,1
9007,2022-12-08,1,2023-01-31,VOICE,FIX,0.0,0.0,0.0,300.0,4
9010,2022-09-05,1,2022-09-30,VOICE,OFF-NET,0.0,0.0,0.0,300.0,3
9010,2022-09-05,1,2022-09-30,DATA,DATA,0.0,0.0,10625158.54,10625158.54,201
9010,2022-09-05,1,2022-09-30,VOICE,ON-NET,0.0,0.0,0.0,90.0,12
9010,2022-09-05,1,2022-09-30,SMS,Others,0.0,0.0,0.0,48.0,48
9010,2022-09-05,1,2022-10-31,DATA,DATA,0.0,0.0,23.74,23.74,9
9010,2022-09-05,1,2022-10-31,SMS,Others,0.0,0.0,0.0,273.0,273
9010,2022-09-05,1,2022-10-31,VOICE,ON-NET,0.0,0.0,0.0,0.0,43
9010,2022-09-05,1,2022-11-30,VOICE,ON-NET,0.0,0.0,0.0,0.0,15
9010,2022-09-05,1,2022-11-30,DATA,DATA,0.0,0.0,4.98,4.98,2
9010,2022-09-05,1,2022-11-30,SMS,Others,0.0,0.0,0.0,152.0,152
9010,2022-09-05,1,2022-12-31,DATA,DATA,0.0,0.0,26.71,26.71,2
9010,2022-09-05,1,2022-12-31,VOICE,ON-NET,0.0,0.0,0.0,0.0,25
9010,2022-09-05,1,2023-01-31,DATA,DATA,0.0,0.0,553.04,553.04,40
9010,2022-09-05,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,0.0,29
9011,2023-01-30,1,2023-01-31,SMS,ON-NET,4.99,0.0,0.0,1.0,1
9011,2023-01-30,1,2023-01-31,DATA,DATA,0.0,0.0,26822571.6,26822571.6,862
9011,2023-01-30,1,2023-01-31,SMS,Others,200.0,0.0,0.0,2.0,2
9011,2023-01-30,1,2023-01-31,VAS,Others,22.0,0.0,0.0,1.0,1
9012,2023-01-16,1,2023-01-31,VAS,Others,22.0,0.0,0.0,1.0,1
9012,2023-01-16,1,2023-01-31,VOICE,ON-NET,4.99,0.0,0.0,840.0,5
9012,2023-01-16,1,2023-01-31,SMS,Others,10.0,0.0,0.0,236.0,236
9012,2023-01-16,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,30.0,1
9013,2023-01-28,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,1.0,1
9013,2023-01-28,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,5460.0,38
9013,2023-01-28,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,9000.0,40
9013,2023-01-28,1,2023-01-31,DATA,DATA,0.0,0.0,39074907.23,39074907.23,559
9014,2023-01-24,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,150.0,3
9014,2023-01-24,1,2023-01-31,DATA,DATA,0.0,0.0,451807.53,451807.53,105
9014,2023-01-24,1,2023-01-31,SMS,Others,100.0,0.0,0.0,2.0,2
9014,2023-01-24,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,300.0,7
9016,2022-12-10,1,2022-12-31,SMS,OFF-NET,0.0,0.0,0.0,2.0,2
9016,2022-12-10,1,2022-12-31,VOICE,OFF-NET,0.0,0.0,0.0,17970.0,142
9016,2022-12-10,1,2022-12-31,VOICE,ON-NET,0.0,0.0,0.0,34290.0,233
9016,2022-12-10,1,2022-12-31,DATA,DATA,0.0,0.0,25097485.74,25097485.74,806
9016,2022-12-10,1,2023-01-31,DATA,DATA,0.0,0.0,2898648.49,2898648.49,192
9016,2022-12-10,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,5040.0,37
9018,2022-12-19,1,2022-12-31,VOICE,ON-NET,14.97,0.0,0.0,9330.0,117
9018,2022-12-19,1,2022-12-31,DATA,DATA,0.0,0.0,10601068.16,10601068.16,1006
9018,2022-12-19,1,2022-12-31,SMS,Others,70.0,0.0,0.0,51.0,51
9018,2022-12-19,1,2022-12-31,VOICE,OFF-NET,14.97,0.0,0.0,4110.0,36
9018,2022-12-19,1,2022-12-31,SMS,OFF-NET,0.0,0.0,0.0,1.0,1
9018,2022-12-19,1,2023-01-31,VOICE,ON-NET,139.72,0.0,0.0,8310.0,109
9018,2022-12-19,1,2023-01-31,VOICE,OFF-NET,14.97,0.0,0.0,2220.0,15
9018,2022-12-19,1,2023-01-31,DATA,DATA,0.0,0.0,4824586.28,4824586.28,1471
9018,2022-12-19,1,2023-01-31,SMS,Others,340.0,0.0,0.0,23.0,23
9020,2023-01-28,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,7920.0,57
9020,2023-01-28,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,3.0,3
9020,2023-01-28,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,34380.0,199
9020,2023-01-28,1,2023-01-31,DATA,DATA,0.0,0.0,583754.05,583754.05,23
9020,2023-01-28,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,9.0,9
9020,2023-01-28,1,2023-01-31,SMS,Others,0.0,0.0,0.0,417.0,417
9022,2022-10-02,1,2022-10-31,VOICE,ON-NET,0.0,0.0,0.0,6450.0,27
9022,2022-10-02,1,2022-10-31,VOICE,Others,0.0,0.0,0.0,0.0,1
9022,2022-10-02,1,2022-10-31,VAS,Others,22.0,0.0,0.0,1.0,1
9022,2022-10-02,1,2022-10-31,VOICE,OFF-NET,0.0,0.0,0.0,990.0,12
9022,2022-10-02,1,2022-11-30,VOICE,Others,0.0,0.0,0.0,0.0,1
9023,2022-12-14,1,2022-12-31,DATA,DATA,0.0,0.0,5202167.52,5202167.52,206
9023,2022-12-14,1,2022-12-31,SMS,OFF-NET,0.0,0.0,0.0,1.0,1
9023,2022-12-14,1,2022-12-31,VOICE,ON-NET,0.0,0.0,0.0,2040.0,22
9023,2022-12-14,1,2022-12-31,VOICE,OFF-NET,0.0,0.0,0.0,8970.0,91
9023,2022-12-14,1,2023-01-31,DATA,DATA,0.0,0.0,11.83,11.83,8
9025,2023-01-08,1,2023-01-31,VOICE,Others,0.0,0.0,0.0,60.0,1
9025,2023-01-08,1,2023-01-31,DATA,DATA,0.0,0.0,1.74,1.74,1
9025,2023-01-08,1,2023-01-31,SMS,Others,100.0,0.0,0.0,5.0,5
9025,2023-01-08,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,1.0,1
9025,2023-01-08,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,2670.0,10
9025,2023-01-08,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,30570.0,121
9025,2023-01-08,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,1.0,1
9026,2023-01-25,1,2023-01-31,DATA,DATA,0.0,0.0,41023502.34,41023502.34,974
9026,2023-01-25,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,11460.0,117
9026,2023-01-25,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,12540.0,137
9026,2023-01-25,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,2.0,2
9028,2023-01-12,1,2023-01-31,VOICE,OFF-NET,9.98,0.0,0.0,9510.0,60
9028,2023-01-12,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,84660.0,165
9028,2023-01-12,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,1.0,1
9028,2023-01-12,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,1.0,1
9028,2023-01-12,1,2023-01-31,DATA,DATA,0.0,0.0,4547605.26,4547605.26,631
9029,2023-01-14,1,2023-01-31,VOICE,ON-NET,9.98,0.0,0.0,6210.0,23
9029,2023-01-14,1,2023-01-31,DATA,DATA,0.0,0.0,7953672.78,7953672.78,489
9029,2023-01-14,1,2023-01-31,VOICE,OFF-NET,9.98,0.0,0.0,3900.0,39
9030,2023-01-26,1,2023-01-31,VOICE,OFF-NET,134.73,0.0,0.0,21210.0,134
9030,2023-01-26,1,2023-01-31,SMS,OFF-NET,9.98,0.0,0.0,43.0,43
9030,2023-01-26,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,24630.0,134
9030,2023-01-26,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,109.0,109
9030,2023-01-26,1,2023-01-31,DATA,DATA,0.0,0.0,71199366.04,71199366.04,991
9030,2023-01-26,1,2023-01-31,SMS,Others,180.0,0.0,0.0,6.0,6
9032,2023-01-24,1,2023-01-31,DATA,DATA,0.0,0.0,10051791.57,10051791.57,378
9032,2023-01-24,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,8940.0,103
9032,2023-01-24,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,9210.0,93
9032,2023-01-24,1,2023-01-31,VOICE,Others,0.0,0.0,0.0,60.0,1
9033,2023-01-28,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,67.0,67
9033,2023-01-28,1,2023-01-31,DATA,DATA,0.0,0.0,8632054.98,8632054.98,652
9033,2023-01-28,1,2023-01-31,VOICE,ON-NET,4.99,0.0,0.0,181620.0,355
9033,2023-01-28,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,7770.0,112
9034,2023-01-17,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,17850.0,18
9034,2023-01-17,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,2.0,2
9034,2023-01-17,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,30.0,1
9034,2023-01-17,1,2023-01-31,DATA,DATA,0.0,0.0,9091403.53,9091403.53,542
9035,2023-01-19,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,7500.0,51
9035,2023-01-19,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,64710.0,130
9035,2023-01-19,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,30.0,30
9035,2023-01-19,1,2023-01-31,DATA,DATA,0.0,0.0,20681867.48,20681867.48,1677
9036,2023-01-23,1,2023-01-31,VOICE,OFF-NET,9.98,0.0,0.0,1890.0,44
9036,2023-01-23,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,3630.0,63
9036,2023-01-23,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,1.0,1
9037,2023-01-29,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,5100.0,65
9037,2023-01-29,1,2023-01-31,VOICE,Internationnal,0.0,0.0,0.0,240.0,6
9037,2023-01-29,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,1.0,1
9037,2023-01-29,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,18840.0,89
9037,2023-01-29,1,2023-01-31,DATA,DATA,0.0,0.0,32314261.88,32314261.88,901
9037,2023-01-29,1,2023-01-31,VOICE,FIX,0.0,0.0,0.0,180.0,4
9038,2023-01-16,1,2023-01-31,VOICE,Others,0.0,0.0,0.0,180.0,1
9038,2023-01-16,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,6450.0,82
9038,2023-01-16,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,32190.0,241
9039,2023-01-21,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,20790.0,118
